LAB_NUMBER	FL_NUMBER	COLDATE	PRODUCT_NAME	BRAND	ANALYTE	RESULT	Unit
21C01503	2139570013	5/7/2021	Dried Five Spice Powder	Golden Lion	LEAD	2930	PPB
21C01504	2139570014	5/7/2021	Dried White Pepper Powder	Golden Lion	ARSENIC	131	PPB
21C01504	2139570014	5/7/2021	Dried White Pepper Powder	Golden Lion	CADMIUM	81.4	PPB
21C01504	2139570014	5/7/2021	Dried White Pepper Powder	Golden Lion	LEAD	99.2	PPB
21C01544	2139700013	5/13/2021	Premium Seven Spice Blend	Ziyad Brand	ARSENIC	28.2	PPB
21C01544	2139700013	5/13/2021	Premium Seven Spice Blend	Ziyad Brand	CADMIUM	80.9	PPB
21C01544	2139700013	5/13/2021	Premium Seven Spice Blend	Ziyad Brand	LEAD	312	PPB
21C01589	2139670024	5/20/2021	Powdered oregano	SOY DOMINICANO	ARSENIC	109	PPB
21C01589	2139670024	5/20/2021	Powdered oregano	SOY DOMINICANO	CADMIUM	59.6	PPB
21C01589	2139670024	5/20/2021	Powdered oregano	SOY DOMINICANO	LEAD	238	PPB
21C01635	2139430034	5/24/2021	Neptune Grilled Chicken Seasoning	Chicken Seasoning	ARSENIC	58.3	PPB
21C01635	2139430034	5/24/2021	Neptune Grilled Chicken Seasoning	Chicken Seasoning	CADMIUM	28.5	PPB
21C01635	2139430034	5/24/2021	Neptune Grilled Chicken Seasoning	Chicken Seasoning	LEAD	140	PPB
21C01636	2139430035	5/24/2021	Neptune Hawaii Seasoning Mix for	Seasoning Mix	ARSENIC	40.0	PPB
21C01636	2139430035	5/24/2021	Neptune Hawaii Seasoning Mix for	Seasoning Mix	CADMIUM	29.0	PPB
21C01636	2139430035	5/24/2021	Neptune Hawaii Seasoning Mix for	Seasoning Mix	LEAD	98.9	PPB
21C01640	2139020009	5/25/2021	Turmeric powder	Keshav	ARSENIC	12.6	PPB
21C01640	2139020009	5/25/2021	Turmeric powder	Keshav	CADMIUM	13.7	PPB
21C01640	2139020009	5/25/2021	Turmeric powder	Keshav	LEAD	22.8	PPB
21C01641	2137050014	5/12/2021	Egusi grounded	Madame Jas	ARSENIC	NONE	PPB
21C01641	2137050014	5/12/2021	Egusi grounded	Madame Jas	CADMIUM	NONE	PPB
21C01641	2137050014	5/12/2021	Egusi grounded	Madame Jas	LEAD	128	PPB
21C01642	2139660008	5/25/2021	Chilli Powder Ex-Hot	America s Best	ARSENIC	22.4	PPB
21C01642	2139660008	5/25/2021	Chilli Powder Ex-Hot	America s Best	CADMIUM	83.3	PPB
21C01642	2139660008	5/25/2021	Chilli Powder Ex-Hot	America s Best	LEAD	97.2	PPB
21C01643	2139660009	5/25/2021	Turmeric (haldi) powder	America s Best	ARSENIC	10.3	PPB
21C01643	2139660009	5/25/2021	Turmeric (haldi) powder	America s Best	CADMIUM	63.5	PPB
21C01643	2139660009	5/25/2021	Turmeric (haldi) powder	America s Best	LEAD	21.9	PPB
21C01644	2139660010	5/25/2021	Organic turmeric powder	Three Rivers	ARSENIC	59.6	PPB
21C01644	2139660010	5/25/2021	Organic turmeric powder	Three Rivers	CADMIUM	35.7	PPB
21C01644	2139660010	5/25/2021	Organic turmeric powder	Three Rivers	LEAD	389	PPB
21C01708	2137660019	6/2/2021	Turmeric powder	Botany	ARSENIC	37.9	PPB
21C01708	2137660019	6/2/2021	Turmeric powder	Botany	CADMIUM	33.0	PPB
21C01708	2137660019	6/2/2021	Turmeric powder	Botany	LEAD	155	PPB
21C01806	2138370013	6/10/2021	Red pepper	mafia vostoka	ARSENIC	61.4	PPB
21C01806	2138370013	6/10/2021	Red pepper	mafia vostoka	CADMIUM	78.3	PPB
21C01806	2138370013	6/10/2021	Red pepper	mafia vostoka	LEAD	300	PPB
21C01807	2138370014	6/10/2021	Pepper black ground	magia  vostoka	ARSENIC	NONE	PPB
21C01807	2138370014	6/10/2021	Pepper black ground	magia  vostoka	CADMIUM	18.7	PPB
21C01807	2138370014	6/10/2021	Pepper black ground	magia  vostoka	LEAD	59.6	PPB
21C01822	2139450027	6/14/2021	Dried Tumeric Root	Feel Good Organic	ARSENIC	58.7	PPB
21C01822	2139450027	6/14/2021	Dried Tumeric Root	Feel Good Organic	CADMIUM	11.1	PPB
21C01822	2139450027	6/14/2021	Dried Tumeric Root	Feel Good Organic	LEAD	26.9	PPB
21C01848	2139410009	6/15/2021	Maras pepper	Botany	ARSENIC	214	PPB
21C01848	2139410009	6/15/2021	Maras pepper	Botany	CADMIUM	98.4	PPB
21C01848	2139410009	6/15/2021	Maras pepper	Botany	LEAD	130	PPB
21C01875	2137370006	6/16/2021	Ground Turmeric	Ranje Fwaye	ARSENIC	18.6	PPB
21C01875	2137370006	6/16/2021	Ground Turmeric	Ranje Fwaye	CADMIUM	NONE	PPB
21C01875	2137370006	6/16/2021	Ground Turmeric	Ranje Fwaye	LEAD	37.1	PPB
21C01897	2138050027	6/18/2021	Turmeric Powder	Three Golden Coins	ARSENIC	422	PPB
21C01897	2138050027	6/18/2021	Turmeric Powder	Three Golden Coins	CADMIUM	227	PPB
21C01897	2138050027	6/18/2021	Turmeric Powder	Three Golden Coins	LEAD	139	PPB
21C01997	2139430041	6/23/2021	Golden Lion Dried Chili	Dried Chili	ARSENIC	45.4	PPB
21C01997	2139430041	6/23/2021	Golden Lion Dried Chili	Dried Chili	CADMIUM	91.8	PPB
21C01997	2139430041	6/23/2021	Golden Lion Dried Chili	Dried Chili	LEAD	292	PPB
21C02026	2137330007	6/28/2021	Garam Masala Powder (mix cumin	America s Best VEP	ARSENIC	158	PPB
21C02026	2137330007	6/28/2021	Garam Masala Powder (mix cumin	America s Best VEP	CADMIUM	59.8	PPB
21C02026	2137330007	6/28/2021	Garam Masala Powder (mix cumin	America s Best VEP	LEAD	538	PPB
21C02028	2137330009	6/28/2021	Cumin Seed Powder	National	ARSENIC	85.5	PPB
21C02028	2137330009	6/28/2021	Cumin Seed Powder	National	CADMIUM	66.7	PPB
21C02028	2137330009	6/28/2021	Cumin Seed Powder	National	LEAD	158	PPB
21C02035	2139550049	6/28/2021	Cumin Powder	America s Best VEP	ARSENIC	136	PPB
21C02035	2139550049	6/28/2021	Cumin Powder	America s Best VEP	CADMIUM	65.1	PPB
21C02035	2139550049	6/28/2021	Cumin Powder	America s Best VEP	LEAD	279	PPB
21C02066	2137390011	7/6/2021	Red Curry Paste	Thai Kitchen	ARSENIC	NONE	PPB
21C02066	2137390011	7/6/2021	Red Curry Paste	Thai Kitchen	CADMIUM	18.8	PPB
21C02066	2137390011	7/6/2021	Red Curry Paste	Thai Kitchen	LEAD	54.5	PPB
21C02201	2139700018	7/15/2021	Organic Turmeric Root	Frontier Co-op	ARSENIC	47.2	PPB
21C02201	2139700018	7/15/2021	Organic Turmeric Root	Frontier Co-op	CADMIUM	41.5	PPB
21C02201	2139700018	7/15/2021	Organic Turmeric Root	Frontier Co-op	LEAD	222	PPB
21C02250	2138050035	7/19/2021	Mango Pickle Spice	Alreef	ARSENIC	38.5	PPB
21C02250	2138050035	7/19/2021	Mango Pickle Spice	Alreef	CADMIUM	13.5	PPB
21C02250	2138050035	7/19/2021	Mango Pickle Spice	Alreef	LEAD	88.6	PPB
21C02252	2138070002	7/15/2021	Turmeric powder	Kim tu thap	ARSENIC	44.2	PPB
21C02252	2138070002	7/15/2021	Turmeric powder	Kim tu thap	CADMIUM	341	PPB
21C02252	2138070002	7/15/2021	Turmeric powder	Kim tu thap	LEAD	131	PPB
21C02309	2139020012	7/21/2021	Ground black pepper	Venetian gold	ARSENIC	NONE	PPB
21C02309	2139020012	7/21/2021	Ground black pepper	Venetian gold	CADMIUM	NONE	PPB
21C02309	2139020012	7/21/2021	Ground black pepper	Venetian gold	LEAD	32.1	PPB
21C02388	2137860023	7/28/2021	Chili Powder	Marcum	ARSENIC	143	PPB
21C02388	2137860023	7/28/2021	Chili Powder	Marcum	CADMIUM	88.3	PPB
21C02388	2137860023	7/28/2021	Chili Powder	Marcum	LEAD	182	PPB
21C02396	2139580049	7/30/2021	Creole Seasoning	Great Value	ARSENIC	NONE	PPB
21C02396	2139580049	7/30/2021	Creole Seasoning	Great Value	CADMIUM	NONE	PPB
21C02396	2139580049	7/30/2021	Creole Seasoning	Great Value	LEAD	190	PPB
21C02471	2138200015	8/4/2021	Sumac Ground	Sirob Imports	ARSENIC	30.3	PPB
21C02471	2138200015	8/4/2021	Sumac Ground	Sirob Imports	CADMIUM	15.7	PPB
21C02471	2138200015	8/4/2021	Sumac Ground	Sirob Imports	LEAD	340	PPB
21C02474	2138200018	8/4/2021	Cayenne Pepper	Sirob Imports	ARSENIC	46.0	PPB
21C02474	2138200018	8/4/2021	Cayenne Pepper	Sirob Imports	CADMIUM	58.7	PPB
21C02474	2138200018	8/4/2021	Cayenne Pepper	Sirob Imports	LEAD	105	PPB
21C02566	2138110024	8/17/2021	Ground cinnamon	Tops	ARSENIC	NONE	PPB
21C02566	2138110024	8/17/2021	Ground cinnamon	Tops	CADMIUM	213	PPB
21C02566	2138110024	8/17/2021	Ground cinnamon	Tops	LEAD	41.2	PPB
21C02567	2138110025	8/17/2021	Rubbed sage	McCormick	ARSENIC	126	PPB
21C02567	2138110025	8/17/2021	Rubbed sage	McCormick	CADMIUM	19.0	PPB
21C02567	2138110025	8/17/2021	Rubbed sage	McCormick	LEAD	375	PPB
21C02568	2138110026	8/17/2021	Thyme leaves	Full circle	ARSENIC	97.0	PPB
21C02568	2138110026	8/17/2021	Thyme leaves	Full circle	CADMIUM	21.0	PPB
21C02568	2138110026	8/17/2021	Thyme leaves	Full circle	LEAD	759	PPB
21C02569	2138110027	8/17/2021	Whole oregano	Spice classics	ARSENIC	314	PPB
21C02569	2138110027	8/17/2021	Whole oregano	Spice classics	CADMIUM	19.0	PPB
21C02569	2138110027	8/17/2021	Whole oregano	Spice classics	LEAD	279	PPB
21C02570	2138110028	8/17/2021	Chili powder	Badia	ARSENIC	91.4	PPB
21C02570	2138110028	8/17/2021	Chili powder	Badia	CADMIUM	44.8	PPB
21C02570	2138110028	8/17/2021	Chili powder	Badia	LEAD	141	PPB
21C02609	2139700021	8/18/2021	Cinnamon Ground  Saigon	Uncle Giuseppes	ARSENIC	21.6	PPB
21C02609	2139700021	8/18/2021	Cinnamon Ground  Saigon	Uncle Giuseppes	CADMIUM	247	PPB
21C02609	2139700021	8/18/2021	Cinnamon Ground  Saigon	Uncle Giuseppes	LEAD	589	PPB
21C02610	2139700022	8/18/2021	Chili Powder (Grand Dark)	Uncle Giuseppes	ARSENIC	119	PPB
21C02610	2139700022	8/18/2021	Chili Powder (Grand Dark)	Uncle Giuseppes	CADMIUM	98.5	PPB
21C02610	2139700022	8/18/2021	Chili Powder (Grand Dark)	Uncle Giuseppes	LEAD	222	PPB
21C02611	2139700023	8/18/2021	Celery Seeds Whole	Uncle Giuseppes	ARSENIC	110	PPB
21C02611	2139700023	8/18/2021	Celery Seeds Whole	Uncle Giuseppes	CADMIUM	139	PPB
21C02611	2139700023	8/18/2021	Celery Seeds Whole	Uncle Giuseppes	LEAD	235	PPB
21C02612	2139700024	8/18/2021	Ginger Ground	Uncle Giuseppes	ARSENIC	109	PPB
21C02612	2139700024	8/18/2021	Ginger Ground	Uncle Giuseppes	CADMIUM	338	PPB
21C02612	2139700024	8/18/2021	Ginger Ground	Uncle Giuseppes	LEAD	646	PPB
21C02613	2139700025	8/18/2021	Oregano (Greek)	Uncle Giuseppes	ARSENIC	212	PPB
21C02613	2139700025	8/18/2021	Oregano (Greek)	Uncle Giuseppes	CADMIUM	NONE	PPB
21C02613	2139700025	8/18/2021	Oregano (Greek)	Uncle Giuseppes	LEAD	298	PPB
21C02614	2139700026	8/18/2021	Bay Leaves Whole	The Fresh Market	ARSENIC	139	PPB
21C02614	2139700026	8/18/2021	Bay Leaves Whole	The Fresh Market	CADMIUM	66.5	PPB
21C02614	2139700026	8/18/2021	Bay Leaves Whole	The Fresh Market	LEAD	398	PPB
21C02615	2139700027	8/18/2021	Celery Seeds Whole	The Fresh Market	ARSENIC	68.9	PPB
21C02615	2139700027	8/18/2021	Celery Seeds Whole	The Fresh Market	CADMIUM	49.3	PPB
21C02615	2139700027	8/18/2021	Celery Seeds Whole	The Fresh Market	LEAD	319	PPB
21C02616	2139700028	8/18/2021	Sage Whole	The Fresh Market	ARSENIC	249	PPB
21C02616	2139700028	8/18/2021	Sage Whole	The Fresh Market	CADMIUM	25.6	PPB
21C02616	2139700028	8/18/2021	Sage Whole	The Fresh Market	LEAD	650	PPB
21C02617	2139700029	8/18/2021	Thyme Cut & Sift	The Fresh Market	ARSENIC	192	PPB
21C02617	2139700029	8/18/2021	Thyme Cut & Sift	The Fresh Market	CADMIUM	18.0	PPB
21C02617	2139700029	8/18/2021	Thyme Cut & Sift	The Fresh Market	LEAD	690	PPB
21C02618	2139700030	8/18/2021	Turmeric Ground	The Fresh Market	ARSENIC	44.5	PPB
21C02618	2139700030	8/18/2021	Turmeric Ground	The Fresh Market	CADMIUM	30.2	PPB
21C02618	2139700030	8/18/2021	Turmeric Ground	The Fresh Market	LEAD	105	PPB
21C02620	2138030010	8/18/2021	Bay leaves	Spice supreme	ARSENIC	65.0	PPB
21C02620	2138030010	8/18/2021	Bay leaves	Spice supreme	CADMIUM	NONE	PPB
21C02620	2138030010	8/18/2021	Bay leaves	Spice supreme	LEAD	171	PPB
21C02621	2138030011	8/18/2021	Ground cinnamon	Spice supreme	ARSENIC	NONE	PPB
21C02621	2138030011	8/18/2021	Ground cinnamon	Spice supreme	CADMIUM	182	PPB
21C02621	2138030011	8/18/2021	Ground cinnamon	Spice supreme	LEAD	38.4	PPB
21C02622	2138030012	8/18/2021	Ground sage	Spice supreme	ARSENIC	366	PPB
21C02622	2138030012	8/18/2021	Ground sage	Spice supreme	CADMIUM	51.1	PPB
21C02622	2138030012	8/18/2021	Ground sage	Spice supreme	LEAD	888	PPB
21C02623	2138030013	8/18/2021	Ground ginger	Spice supreme	ARSENIC	305	PPB
21C02623	2138030013	8/18/2021	Ground ginger	Spice supreme	CADMIUM	57.2	PPB
21C02623	2138030013	8/18/2021	Ground ginger	Spice supreme	LEAD	1360	PPB
21C02624	2138030014	8/18/2021	Oregano leaves	Spice supreme	ARSENIC	186	PPB
21C02624	2138030014	8/18/2021	Oregano leaves	Spice supreme	CADMIUM	NONE	PPB
21C02624	2138030014	8/18/2021	Oregano leaves	Spice supreme	LEAD	220	PPB
21C02628	2139650047	8/18/2021	Curcuma Longa	Herbal Doctor	ARSENIC	892	PPB
21C02628	2139650047	8/18/2021	Curcuma Longa	Herbal Doctor	CADMIUM	38.5	PPB
21C02628	2139650047	8/18/2021	Curcuma Longa (Tumeric)	Herbal Doctor	LEAD	1130	PPB
21C02633	2138450021	8/20/2021	Clasico seasoning	Takin	ARSENIC	19.7	PPB
21C02633	2138450021	8/20/2021	Clasico seasoning	Takin	CADMIUM	32.9	PPB
21C02633	2138450021	8/20/2021	Clasico seasoning	Takin	LEAD	24.6	PPB
21C02647	2139650050	8/23/2021	Curry Powder	Chief	ARSENIC	16.0	PPB
21C02647	2139650050	8/23/2021	Curry Powder	Chief	CADMIUM	26.4	PPB
21C02647	2139650050	8/23/2021	Curry Powder	Chief	LEAD	43.7	PPB
21C02666	2137610018	8/24/2021	Celery Seeds	La Flora	ARSENIC	126	PPB
21C02666	2137610018	8/24/2021	Celery Seeds	La Flora	CADMIUM	133	PPB
21C02666	2137610018	8/24/2021	Celery Seeds	La Flora	LEAD	451.0	PPB
21C02667	2137610019	8/24/2021	Ground Cumin	Salma	ARSENIC	102.0	PPB
21C02667	2137610019	8/24/2021	Ground Cumin	Salma	CADMIUM	80.1	PPB
21C02667	2137610019	8/24/2021	Ground Cumin	Salma	LEAD	198.0	PPB
21C02668	2137610020	8/24/2021	Bay Leaves	Salma	ARSENIC	36.2	PPB
21C02668	2137610020	8/24/2021	Bay Leaves	Salma	CADMIUM	78.1	PPB
21C02668	2137610020	8/24/2021	Bay Leaves	Salma	LEAD	229.0	PPB
21C02669	2137610021	8/24/2021	Ground Oregano	La Flor	ARSENIC	687.0	PPB
21C02669	2137610021	8/24/2021	Ground Oregano	La Flor	CADMIUM	17.8	PPB
21C02669	2137610021	8/24/2021	Ground Oregano	La Flor	LEAD	909.0	PPB
21C02670	2137610022	8/24/2021	Turmeric powder	Salma	ARSENIC	37.9	PPB
21C02670	2137610022	8/24/2021	Turmeric powder	Salma	CADMIUM	16.0	PPB
21C02670	2137610022	8/24/2021	Turmeric powder	Salma	LEAD	69.7	PPB
21C02671	2137610023	8/24/2021	Sage	La Flor	ARSENIC	334.0	PPB
21C02671	2137610023	8/24/2021	Sage	La Flor	CADMIUM	38.1	PPB
21C02671	2137610023	8/24/2021	Sage	La Flor	LEAD	868.0	PPB
21C02672	2137610024	8/24/2021	Thyme	La Flor	ARSENIC	166.0	PPB
21C02672	2137610024	8/24/2021	Thyme	La Flor	CADMIUM	294.0	PPB
21C02672	2137610024	8/24/2021	Thyme	La Flor	LEAD	801.0	PPB
21C02673	2137610025	8/24/2021	Ginger powder	Laxmi	ARSENIC	46.6	PPB
21C02673	2137610025	8/24/2021	Ginger powder	Laxmi	CADMIUM	30.6	PPB
21C02673	2137610025	8/24/2021	Ginger powder	Laxmi	LEAD	755.0	PPB
21C02674	2137610026	8/24/2021	Cinnamon powder	Moya	ARSENIC	342.0	PPB
21C02674	2137610026	8/24/2021	Cinnamon powder	Moya	CADMIUM	310.0	PPB
21C02674	2137610026	8/24/2021	Cinnamon powder	Moya	LEAD	1350.0	PPB
21C02675	2137610027	8/24/2021	Chili Powder	Deshi	ARSENIC	45.6	PPB
21C02675	2137610027	8/24/2021	Chili Powder	Deshi	CADMIUM	41.4	PPB
21C02675	2137610027	8/24/2021	Chili Powder	Deshi	LEAD	144.0	PPB
21C02688	2139590033	8/24/2021	Celery Seed	Frontier Co-Op	ARSENIC	81.7	PPB
21C02688	2139590033	8/24/2021	Celery Seed	Frontier Co-Op	CADMIUM	89.7	PPB
21C02688	2139590033	8/24/2021	Celery Seed	Frontier Co-Op	LEAD	262.0	PPB
21C02689	2139590034	8/24/2021	Organic Sage	365 Whole Foods	ARSENIC	72.6	PPB
21C02689	2139590034	8/24/2021	Organic Sage	365 Whole Foods	CADMIUM	14.8	PPB
21C02689	2139590034	8/24/2021	Organic Sage	365 Whole Foods	LEAD	349.0	PPB
21C02690	2139590035	8/24/2021	Organic Chili Powder Blend	365 Whole Foods	ARSENIC	65.7	PPB
21C02690	2139590035	8/24/2021	Organic Chili Powder Blend	365 Whole Foods	CADMIUM	143	PPB
21C02690	2139590035	8/24/2021	Organic Chili Powder Blend	365 Whole Foods	LEAD	130	PPB
21C02691	2139590036	8/24/2021	Bay Leaves	365 Whole Foods	ARSENIC	38.0	PPB
21C02691	2139590036	8/24/2021	Bay Leaves	365 Whole Foods	CADMIUM	66.5	PPB
21C02691	2139590036	8/24/2021	Bay Leaves	365 Whole Foods	LEAD	238	PPB
21C02692	2139590037	8/24/2021	Ground Turmeric	365 Whole Foods	ARSENIC	79.9	PPB
21C02692	2139590037	8/24/2021	Ground Turmeric	365 Whole Foods	CADMIUM	81.8	PPB
21C02692	2139590037	8/24/2021	Ground Turmeric	365 Whole Foods	LEAD	483	PPB
21C02693	2139590038	8/24/2021	Thyme	365 Whole Foods	ARSENIC	302	PPB
21C02693	2139590038	8/24/2021	Thyme	365 Whole Foods	CADMIUM	311	PPB
21C02693	2139590038	8/24/2021	Thyme	365 Whole Foods	LEAD	1300	PPB
21C02694	2139590039	8/24/2021	Oregano	365 Whole Foods	ARSENIC	379	PPB
21C02694	2139590039	8/24/2021	Oregano	365 Whole Foods	CADMIUM	NONE	PPB
21C02694	2139590039	8/24/2021	Oregano	365 Whole Foods	LEAD	288	PPB
21C02695	2139590040	8/24/2021	Cardamom Ground	365 Whole Foods	ARSENIC	108	PPB
21C02695	2139590040	8/24/2021	Cardamom Ground	365 Whole Foods	CADMIUM	153	PPB
21C02695	2139590040	8/24/2021	Cardamom Ground	365 Whole Foods	LEAD	380	PPB
21C02696	2139590041	8/24/2021	Ground Cinnamon	365 Whole Foods	ARSENIC	NONE	PPB
21C02696	2139590041	8/24/2021	Ground Cinnamon	365 Whole Foods	CADMIUM	136	PPB
21C02696	2139590041	8/24/2021	Ground Cinnamon	365 Whole Foods	LEAD	21.3	PPB
21C02697	2139590042	8/24/2021	Ground Ginger	365 Whole Foods	ARSENIC	118	PPB
21C02697	2139590042	8/24/2021	Ground Ginger	365 Whole Foods	CADMIUM	463	PPB
21C02697	2139590042	8/24/2021	Ground Ginger	365 Whole Foods	LEAD	595	PPB
21C02700	2138200013	8/24/2021	Turmeric Powder	Radhuni	ARSENIC	81.7	PPB
21C02700	2138200013	8/24/2021	Turmeric Powder	Radhuni	CADMIUM	31.9	PPB
21C02700	2138200013	8/24/2021	Turmeric Powder	Radhuni	LEAD	289	PPB
21C02701	2138200014	8/24/2021	Extra Hot Chilli Powder	A Taste of the East	ARSENIC	17.0	PPB
21C02701	2138200014	8/24/2021	Extra Hot Chilli Powder	A Taste of the East	CADMIUM	76.6	PPB
21C02701	2138200014	8/24/2021	Extra Hot Chilli Powder	A Taste of the East	LEAD	103	PPB
21C02702	2138200019	8/24/2021	Chilli Powder	Radhuni	ARSENIC	67.4	PPB
21C02702	2138200019	8/24/2021	Chilli Powder	Radhuni	CADMIUM	45.6	PPB
21C02702	2138200019	8/24/2021	Chilli Powder	Radhuni	LEAD	246	PPB
21C02703	2138200020	8/24/2021	Turmeric Powder	A Taste of the East	ARSENIC	38.1	PPB
21C02703	2138200020	8/24/2021	Turmeric Powder	A Taste of the East	CADMIUM	27.7	PPB
21C02703	2138200020	8/24/2021	Turmeric Powder	A Taste of the East	LEAD	83.9	PPB
21C02704	2138200021	8/24/2021	Cinnamon Powder	EGN	ARSENIC	69.9	PPB
21C02704	2138200021	8/24/2021	Cinnamon Powder	EGN	CADMIUM	462.0	PPB
21C02704	2138200021	8/24/2021	Cinnamon Powder	EGN	LEAD	2340.0	PPB
21C02705	2138200022	8/24/2021	Chilli Powder	Radhuni	ARSENIC	22.3	PPB
21C02705	2138200022	8/24/2021	Chilli Powder	Radhuni	CADMIUM	64.7	PPB
21C02705	2138200022	8/24/2021	Chilli Powder	Radhuni	LEAD	107.0	PPB
21C02706	2138200023	8/24/2021	Bay Leaf	EGN	ARSENIC	70.2	PPB
21C02706	2138200023	8/24/2021	Bay Leaf	EGN	CADMIUM	431.0	PPB
21C02706	2138200023	8/24/2021	Bay Leaf	EGN	LEAD	714.0	PPB
21C02707	2138200024	8/24/2021	Salvia-Sage	Black Toucan	ARSENIC	802.0	PPB
21C02707	2138200024	8/24/2021	Salvia-Sage	Black Toucan	CADMIUM	75.0	PPB
21C02707	2138200024	8/24/2021	Salvia-Sage	Black Toucan	LEAD	1750.0	PPB
21C02708	2138200025	8/24/2021	Oregano	Nativo	Arsenic,	1250.0	PPB
21C02708	2138200025	8/24/2021	Oregano	Nativo	ARSENIC,	1530.0	PPB
21C02708	2138200025	8/24/2021	Oregano	Nativo	CADMIUM	257.0	PPB
21C02708	2138200025	8/24/2021	Oregano	Nativo	LEAD	346.0	PPB
21C02709	2138200026	8/24/2021	Louro Folha (Bay Leaves)	Nativo	ARSENIC	46.1	PPB
21C02709	2138200026	8/24/2021	Louro Folha (Bay Leaves)	Nativo	CADMIUM	55.1	PPB
21C02709	2138200026	8/24/2021	Louro Folha (Bay Leaves)	Nativo	LEAD	479.0	PPB
21C02710	2138200027	8/24/2021	Powdered Cinnamon	KiSabor	ARSENIC	122.0	PPB
21C02710	2138200027	8/24/2021	Powdered Cinnamon	KiSabor	CADMIUM	244.0	PPB
21C02710	2138200027	8/24/2021	Powdered Cinnamon	KiSabor	LEAD	581.0	PPB
21C02711	2138200028	8/24/2021	Oregano	KiSabor	Arsenic,	1800.0	PPB
21C02711	2138200028	8/24/2021	Oregano	KiSabor	ARSENIC,	2080.0	PPB
21C02711	2138200028	8/24/2021	Oregano	KiSabor	CADMIUM	85.9	PPB
21C02711	2138200028	8/24/2021	Oregano	KiSabor	LEAD	353.0	PPB
21C02713	2138200029	8/24/2021	Canelo Po	Native	ARSENIC	143.0	PPB
21C02713	2138200029	8/24/2021	Canelo Po	Native	CADMIUM	315.0	PPB
21C02713	2138200029	8/24/2021	Canelo Po (Cinnamon)	Native	LEAD	2380.0	PPB
21C02714	2138200030	8/24/2021	Oregano Leaves	Encore Premium	ARSENIC	268.0	PPB
21C02714	2138200030	8/24/2021	Oregano Leaves	Encore Premium	CADMIUM	16.4	PPB
21C02714	2138200030	8/24/2021	Oregano Leaves	Encore Premium	LEAD	364.0	PPB
21C02716	2137060039	8/26/2021	Chili powder	Angel brand	ARSENIC	164.0	PPB
21C02716	2137060039	8/26/2021	Chili powder	Angel brand	CADMIUM	208.0	PPB
21C02716	2137060039	8/26/2021	Chili powder	Angel brand	LEAD	446.0	PPB
21C02717	2137330012	8/27/2021	Pure Fancy Paprika	Eagle Spice	ARSENIC	261	PPB
21C02717	2137330012	8/27/2021	Pure Fancy Paprika	Eagle Spice	CADMIUM	30.5	PPB
21C02717	2137330012	8/27/2021	Pure Fancy Paprika	Eagle Spice	LEAD	378	PPB
21C02727	2139560047	8/30/2021	Chili Powder	Badia	ARSENIC	55.8	PPB
21C02727	2139560047	8/30/2021	Chili Powder	Badia	CADMIUM	43.8	PPB
21C02727	2139560047	8/30/2021	Chili Powder	Badia	LEAD	108	PPB
21C02728	2139560048	8/30/2021	Organic Sage	Full Circle	ARSENIC	208	PPB
21C02728	2139560048	8/30/2021	Organic Sage	Full Circle	CADMIUM	NONE	PPB
21C02728	2139560048	8/30/2021	Organic Sage	Full Circle	LEAD	371	PPB
21C02729	2139560049	8/30/2021	Organic Ground Ginger	McCormick	ARSENIC	60.5	PPB
21C02729	2139560049	8/30/2021	Organic Ground Ginger	McCormick	CADMIUM	321	PPB
21C02729	2139560049	8/30/2021	Organic Ground Ginger	McCormick	LEAD	602	PPB
21C02730	2139560050	8/30/2021	Celery seed	Morton & Bassett	ARSENIC	106	PPB
21C02730	2139560050	8/30/2021	Celery seed	Morton & Bassett	CADMIUM	129	PPB
21C02730	2139560050	8/30/2021	Celery seed	Morton & Bassett	LEAD	315	PPB
21C02731	2139560051	8/30/2021	Organic Oregano	McCormick & Co Inc	ARSENIC	139	PPB
21C02731	2139560051	8/30/2021	Organic Oregano	McCormick & Co Inc	CADMIUM	16.1	PPB
21C02731	2139560051	8/30/2021	Organic Oregano	McCormick & Co Inc	LEAD	289	PPB
21C02732	2139560052	8/30/2021	Cinnamon powder	Badia	ARSENIC	17.7	PPB
21C02732	2139560052	8/30/2021	Cinnamon powder	Badia	CADMIUM	316	PPB
21C02732	2139560052	8/30/2021	Cinnamon powder	Badia	LEAD	458	PPB
21C02733	2139560053	8/30/2021	Organic Turmeric	Full Circle	ARSENIC	60.3	PPB
21C02733	2139560053	8/30/2021	Organic Turmeric	Full Circle	CADMIUM	22.2	PPB
21C02733	2139560053	8/30/2021	Organic Turmeric	Full Circle	LEAD	396	PPB
21C02734	2139560054	8/30/2021	Ground Cinnamon	Morton & Bassett	ARSENIC	11.9	PPB
21C02734	2139560054	8/30/2021	Ground Cinnamon	Morton & Bassett	CADMIUM	176	PPB
21C02734	2139560054	8/30/2021	Ground Cinnamon	Morton & Bassett	LEAD	135	PPB
21C02735	2139560055	8/30/2021	Bay Leaves	McCormick	ARSENIC	33.4	PPB
21C02735	2139560055	8/30/2021	Bay Leaves	McCormick	CADMIUM	NONE	PPB
21C02735	2139560055	8/30/2021	Bay Leaves	McCormick	LEAD	119	PPB
21C02736	2139560056	8/30/2021	Thyme Leaves	Badia	ARSENIC	84.1	PPB
